node_id,CONSUM,code
42433,220,PR0011147
42434,426,PR0011146
42435,426,PR0011145
42437,426,PR0011143
42438,426,PR0011144
42444,822,PR0011112
42445,1162,PR0011111
42448,156,PR0011108
425,8,PR0024292
42505,32,PR0001297
42507,3,PR0001296
42510,58,PR0003664
42511,58,PR0003663
42512,636,PR0003668
42514,1162,PR0003672
42515,1162,PR0003675
42516,0,PR0005305
42517,92,PR0005303
42518,384,PR0005304
42519,385,PR0003595
42521,42,PR0001203
42522,130,PR0001208
42523,0,PR0001207
42525,20,PR0001242
42526,0,PR0001241
42527,312,PR0001237
42528,371,PR0001236
42529,153,PR0001235
42530,628,PR0001227
42531,628,PR0001266
42532,824,PR0001212
42533,628,PR0001211
42534,628,PR0001226
42535,824,PR0001322
42536,824,PR0001321
42537,824,PR0001320
42538,63,PR0001202
42540,70,PR0001260
42542,72,PR0001255
42543,72,PR0001256
42544,477,PR0001228
42546,72,PR0001209
42548,623,PR0001234
42549,275,PR0001232
42550,356,PR0001233
42551,58,PR0003662
42552,426,PR0003661
42553,906,PR0003669
42554,57,PR0003676
42555,426,PR0003657
42556,469,PR0003667
42557,165,PR0003656
42558,992,PR0003655
42559,992,PR0003654
42560,992,PR0003651
42561,992,PR0003650
42562,992,PR0003652
42563,548,PR0003649
42564,1612,PR0003645
42565,548,PR0003641
42566,548,PR0003640
42567,648,PR0003637
42568,648,PR0003636
42569,1044,PR0003633
42570,204,PR0003618
42571,66,PR0003620
42572,204,PR0003619
42573,1557,PR0003613
42574,1488,PR0003615
42575,2040,PR0003623
42576,20,PR0003624
42577,4016,PR0003629
42578,556,PR0003632
42579,1044,PR0003612
42580,2844,PR0003610
42589,144,PR0020100
4259,8173,PR0023920
42597,2,PR0011152
42610,159,PR0011151
42612,157,PR0020115
42617,140,PR0011150
42621,186,PR0001319
42629,1068,PR0011149
42654,368,PR0011148
42655,480,PR0001304
42656,768,PR0001303
42657,4239,PR0001222
42658,768,PR0001253
42659,106,PR0001302
42660,144,PR0001252
42661,159,PR0001216
42662,60,PR0001218
42663,319,PR0001217
42664,139,PR0001219
42665,210,PR0001298
42666,480,PR0001268
42669,157,PR0001267
42670,157,PR0001251
42671,724,PR0001317
42672,724,PR0001315
42673,724,PR0001213
42674,1068,PR0001215
42675,712,PR0001214
42676,2,PR0001223
42677,0,PR0001224
42678,186,PR0001225
42679,712,PR0001313
42680,1068,PR0001310
42681,1068,PR0001311
42682,1068,PR0001307
42683,1068,PR0001308
42684,96,PR0001229
42685,72,PR0001231
42686,2,PR0001230
42687,42,PR0005306
42690,0,PR0002232
427,112,PR0024291
4274,716,PR0024053
4275,716,PR0023919
42762,16842,PR0011037
42763,1164,PR0011035
42770,3059,PR0002573
42779,124,PR0011038
429,15639,PR0024290
4290,5,PR0023916
4291,5,PR0023917
42915,68,PR0020090
42917,722,PR0020089
42919,448,PR0020081
4292,5,PR0023918
42922,628,PR0020092
42923,628,PR0020094
42924,628,PR0020093
42929,328,PR0020112
4293,5,PR0023915
42933,37400,PR0020108
42937,65,PR0020048
42941,93,PR0020121
42948,8729,PR0020107
42949,204,PR0020095
42954,90,PR0020111
42956,365,PR0002424
42970,88,PR0020047
4299,102,PR0023914
42990,17920,PR0020074
42996,628,PR0020070
42997,2000,PR0020069
43,4760,PR0022079
43001,93,PR0020096
43004,87,PR0020122
43011,185,PR0020114
43019,80,PR0020088
43027,402,PR0020119
43029,136,PR0020120
4303,0,PR0002022
4304,942,PR0023912
43049,5005,PR0010513
4305,525,PR0002741
43051,5005,PR0010512
43053,3360,PR0010511
4308,1380,PR0023911
43102,3157,PR0011024
4312,80613,PR0030346
43133,9828,PR0011027
43134,6146,PR0011030
43135,6750,PR0011026
432,15639,PR0024289
4320,420,PR0023909
43206,10836,PR0011018
43207,10836,PR0011017
4321,325,PR0023908
4324,66,PR0023907
43242,40,PR0011023
43246,114,PR0011021
43259,245,PR0011020
4330,124,PR0023906
43314,8229,PR0011019
4332,70,PR0023905
43337,10944,PR0002460
43338,365,PR0002427
43339,16796,PR0002412
43342,365,PR0002426
43343,365,PR0002413
43345,365,PR0002425
43346,365,PR0002414
43348,0,PR0002415
43349,4725,PR0002433
43350,8019,PR0002484
43351,2241,PR0002477
43352,20930,PR0002459
43353,9614,PR0002458
43354,9288,PR0002457
43363,9828,PR0002403
43368,36,PR0002438
43369,4,PR0002588
43370,66,PR0002587
43371,24,PR0002586
43372,74,PR0002590
43373,3608,PR0002432
43374,104,PR0002434
43375,92,PR0002441
43376,50,PR0002442
43377,9288,PR0002447
43378,3608,PR0002431
43379,104,PR0002435
43380,92,PR0002440
43381,50,PR0002443
43382,48,PR0002446
43383,92,PR0002439
43384,120,PR0002589
43385,132,PR0002444
43386,104,PR0002436
43387,365,PR0002430
43388,3608,PR0002429
43389,10836,PR0002456
43390,10836,PR0002448
43391,5,PR0002449
43392,48,PR0002445
43393,3795,PR0002530
43394,810,PR0002531
43395,1212,PR0002532
43396,1212,PR0002533
43398,5973,PR0002566
43399,5973,PR0002564
43400,5973,PR0002565
43402,5973,PR0002563
43403,9680,PR0002639
43404,1808,PR0002575
43405,5590,PR0002574
43407,10624,PR0002576
43408,4438,PR0002577
43409,4438,PR0002578
43410,2200,PR0002819
43411,3,PR0002595
43414,192,PR0002534
43416,130,PR0002596
43417,25,PR0002597
43418,20,PR0002598
43419,4,PR0002799
43420,30,PR0002599
43421,77,PR0002600
43422,15,PR0002601
43423,170,PR0002591
43425,272,PR0002592
43427,464,PR0002593
43428,124,PR0002584
43429,78,PR0002820
43430,72,PR0002821
43432,124,PR0002583
43434,45,PR0002585
43435,124,PR0002581
43436,548,PR0002580
43437,1393,PR0002579
43438,15,PR0002797
43439,156,PR0002798
43440,144,PR0002800
43441,168,PR0002801
43442,5973,PR0002562
43443,2240,PR0002572
43444,15,PR0002602
43475,820,PR0010553
43476,630,PR0020087
43484,1185,PR0001661
435,15639,PR0024288
43503,2743,PR0020098
43504,2743,PR0020099
43505,14472,PR0001557
43507,3406,PR0020139
43509,21775,PR0020045
4352,80613,PR0030345
43543,258,PR0020101
4355,80613,PR0005153
43568,1650,PR0010988
43569,40021,PR0011008
43570,40021,PR0011007
43571,40021,PR0011006
43579,4400,PR0011005
43588,40698,PR0011000
43589,40698,PR0011001
4359,80613,PR0005110
43590,15236,PR0011002
43591,15236,PR0011003
43592,40698,PR0011004
43593,40698,PR0010998
43594,40698,PR0010996
43595,40698,PR0010995
43596,53372,PR0010999
43597,6080,PR0010993
43600,6080,PR0010992
43602,6080,PR0001431
43603,6080,PR0010991
43604,6080,PR0010990
43607,258,PR0010989
43609,22977,PR0010997
43610,3795,PR0002529
4362,80613,PR0005106
4364,80613,PR0005156
4366,80613,PR0005105
437,15639,PR0024287
43754,2961,PR0020123
43755,13185,PR0010978
43773,6070,PR0010977
43779,88,PR0010983
43784,312,PR0010982
43785,312,PR0010981
43786,88,PR0010980
43787,88,PR0010979
43789,459,PR0010986
43790,5070,PR0001372
43791,6383,PR0001383
43793,1302,PR0001179
43794,15285,PR0001391
43795,9370,PR0001387
43796,10036,PR0001386
43798,1302,PR0001385
43799,6070,PR0001178
43800,548,PR0001371
43801,0,PR0001177
43802,1048,PR0001411
43803,88,PR0002374
43804,123,PR0002375
43805,123,PR0002370
43806,312,PR0002395
43807,312,PR0002394
43808,312,PR0002396
43809,312,PR0002398
43811,312,PR0002397
43812,312,PR0002399
43814,6383,PR0001384
43815,850,PR0001399
43816,19630,PR0001382
43818,13559,PR0001394
43820,850,PR0001400
43821,1902,PR0001396
43823,850,PR0001401
43824,294,PR0001393
43825,13559,PR0001395
43828,294,PR0001392
43829,21775,PR0001390
43830,21775,PR0001389
43832,21775,PR0001388
43833,6080,PR0002582
43834,87,PR0002528
43835,258,PR0002526
43836,258,PR0002527
43839,1048,PR0010987
43841,123,PR0010898
43846,110,PR0011010
43859,30,PR0020038
43880,354,PR0010856
43881,340,PR0010857
43883,105,PR0010855
43884,230,PR0010854
43886,3406,PR0010862
439,15639,PR0024286
43908,336,PR0003811
43914,510,PR0010568
43915,510,PR0010567
43916,510,PR0010566
43917,510,PR0010565
43920,0,PR0010556
43921,1020,PR0010554
43922,1020,PR0010555
43923,0,PR0010557
43924,12,PR0010558
43925,44,PR0010559
43932,602,PR0010584
43933,602,PR0010585
43938,1015,PR0010572
43939,1015,PR0010571
4396,40912,PR0023904
4404,203,PR0023903
44054,192,PR0010582
44055,696,PR0010583
44056,16,PR0010579
44066,2,PR0010578
44129,268,PR0010575
44151,4200,PR0010549
44152,46228,PR0010550
44153,4662,PR0010551
44154,4662,PR0010552
44219,1015,PR0010569
44220,1015,PR0010570
44237,648,PR0010573
44238,942,PR0010560
44239,942,PR0010561
44240,648,PR0010562
44241,648,PR0010563
44242,648,PR0010564
44303,6137,PR0001746
44304,4164,PR0001558
44305,1328,PR0010544
44309,4676,PR0010545
4431,114,PR0023902
44318,5060,PR0010537
44322,4200,PR0010547
44323,4200,PR0010548
44324,4200,PR0010538
44325,5248,PR0010543
44326,5060,PR0010539
44327,37400,PR0010540
44328,37400,PR0010541
44329,5880,PR0010546
44330,37400,PR0010542
44335,21,PR0020024
44351,93,PR0020023
44352,200,PR0020022
44358,882,PR0003737
44370,1392,PR0020020
44371,6488,PR0020021
44372,1392,PR0020019
44428,936,PR0010526
44429,3006,PR0010525
44430,2478,PR0010524
44431,756,PR0010523
44432,2196,PR0010522
44433,1176,PR0010521
44434,5707,PR0010520
44435,1728,PR0010518
44436,1520,PR0010517
44437,4941,PR0010514
44440,5236,PR0010509
44441,5236,PR0010510
44442,5236,PR0010508
44444,824,PR0010527
44451,6488,PR0010528
44452,6488,PR0010530
44453,6488,PR0010529
44460,6890,PR0010531
44473,3550,PR0010478
44475,6550,PR0010480
4449,110,PR0023901
4451,110,PR0023900
44595,1036,PR0010485
44596,1036,PR0010484
44598,1036,PR0010483
44599,20625,PR0010482
44600,140,PR0010481
44614,752,PR0010476
44615,656,PR0010477
44616,8151,PR0010479
44623,21420,PR0010472
44624,360,PR0010473
44625,2415,PR0010471
4463,10,PR0030344
4466,10,PR0030341
4467,10,PR0030342
4468,10,PR0030343
44698,9,PR0010533
44699,720,PR0010532
44702,96,PR0010535
44704,864,PR0010534
44710,17920,PR0010536
4478,58,PR0030340
4479,58,PR0030339
4480,58,PR0030338
4481,350,PR0030337
4482,350,PR0030336
44843,1048,PR0010494
44844,3472,PR0010488
44852,45,PR0010491
44853,22,PR0010490
44858,28271,PR0010493
44862,930,PR0001380
4487,250,PR0023899
4494,250,PR0023898
4496,250,PR0023897
4498,250,PR0023896
4501,87,PR0023895
4509,801,PR0023894
451,15639,PR0021632
45100,315,PR0001911
45134,84,PR0001805
4517,175,PR0023893
45196,2743,PR0001562
4520,175,PR0023892
45217,17920,PR0001118
45219,864,PR0001125
4522,175,PR0023468
45220,1704,PR0000958
45221,66,PR0001120
45222,864,PR0001119
45226,1704,PR0001121
45227,0,PR0000968
45228,2101,PR0001122
45229,648,PR0001127
4523,175,PR0000347
45230,1441,PR0000969
45231,648,PR0001124
45232,292,PR0001192
45233,2997,PR0001201
45234,18,PR0001190
45235,19190,PR0001191
45236,4266,PR0001175
45237,592,PR0001176
45238,4266,PR0001174
45242,3311,PR0001375
45243,2562,PR0001366
45244,3220,PR0001365
45245,1710,PR0001364
45246,756,PR0001376
45247,5040,PR0001378
4525,175,PR0023891
45251,64,PR0000982
45252,6488,PR0001437
45253,795,PR0000972
45254,0,PR0000973
45255,8832,PR0000977
45256,2,PR0000970
45257,720,PR0000971
45258,665,PR0000974
45259,510,PR0000979
45260,120,PR0001131
45261,294,PR0000978
45262,2,PR0001130
45263,180,PR0000975
45264,205,PR0000976
45265,35860,PR0005191
45266,725,PR0005190
45267,6580,PR0001423
45268,2600,PR0001424
45269,18,PR0001187
45270,9828,PR0001189
45273,28271,PR0001188
45274,2321,PR0001408
45275,5040,PR0001379
45277,9108,PR0001418
45278,3550,PR0001420
45279,6550,PR0001421
45280,3133,PR0001432
45281,9666,PR0001416
45282,2981,PR0001415
45283,3708,PR0001414
45284,20625,PR0001412
45285,2772,PR0001413
45286,3267,PR0001403
45287,4004,PR0001409
45288,8151,PR0001186
45289,5005,PR0001185
45290,16654,PR0001195
45291,5005,PR0001196
45292,16654,PR0001197
45293,16654,PR0001194
45294,7116,PR0001436
45295,2486,PR0001198
45298,1185,PR0001625
45299,1185,PR0001627
453,112,PR0024285
45300,76,PR0001180
45302,655,PR0001503
45303,140,PR0001402
45304,120,PR0000983
45305,1460,PR0001434
45306,20610,PR0001441
45307,20610,PR0001442
45308,9877,PR0001438
45309,1460,PR0001433
45310,824,PR0001435
45311,7116,PR0001473
45312,7116,PR0001199
45313,242,PR0001429
45326,150,PR0010307
45334,190,PR0010306
45345,100,PR0010309
45360,4383,PR0010340
45361,100,PR0010339
45362,100,PR0010337
45363,100,PR0010338
45364,84,PR0010326
45365,100,PR0010324
45366,100,PR0010325
45413,8224,PR0020016
45416,8224,PR0010331
45417,4344,PR0010332
45418,4344,PR0010333
45419,8224,PR0010347
45420,4344,PR0010348
45421,4344,PR0010355
45422,4344,PR0010349
45423,87,PR0010356
45424,87,PR0010350
45425,87,PR0010334
45426,4260,PR0010327
45427,4662,PR0010328
45428,9645,PR0010329
45429,8224,PR0010330
45430,4260,PR0010341
45431,4662,PR0010342
45432,9645,PR0010344
45433,4662,PR0010343
45434,9645,PR0010345
45435,8224,PR0010346
4544,312,PR0023890
4546,1300,PR0010985
45462,8729,PR0010317
45463,8729,PR0010318
45464,8729,PR0010319
45465,8729,PR0010320
45466,8729,PR0010321
45467,8729,PR0010322
45468,8729,PR0010323
45469,140,PR0010335
45470,140,PR0010336
45472,8729,PR0010316
45473,8729,PR0010310
45474,8729,PR0010311
45475,8729,PR0010312
45515,534,PR0010357
45574,45,PR0010360
45575,53844,PR0010359
45599,1506,PR0010362
45600,1506,PR0010361
45601,1506,PR0010358
45604,84,PR0010363
45638,2743,PR0010365
45639,95205,PR0010364
45640,2743,PR0010366
45641,2743,PR0010367
45642,3965,PR0001745
45643,6734,PR0001561
45644,4437,PR0001560
45645,301,PR0001565
45646,64,PR0001566
45647,1328,PR0001744
45648,1328,PR0001571
45649,18,PR0001570
45650,95205,PR0001567
45651,90,PR0001568
45652,81,PR0002615
45653,53844,PR0002616
45654,53844,PR0002617
45655,264,PR0002618
45657,162,PR0002619
45658,590,PR0002622
45659,81,PR0002738
45660,63,PR0002634
45661,34,PR0002632
45662,8,PR0002631
45665,328,PR0002628
45666,2456,PR0002623
45667,40,PR0002635
45668,68,PR0002636
45669,21,PR0002737
45670,128,PR0002638
45671,90,PR0003678
45672,90,PR0003679
45673,34,PR0003677
45675,4005,PR0003681
45676,4005,PR0003682
45677,24,PR0003683
45678,24,PR0003688
45679,95205,PR0001573
45680,3406,PR0001575
45681,561,PR0001576
45682,22200,PR0001743
45684,2743,PR0001747
45685,2130,PR0001563
45686,95205,PR0001572
45687,820,PR0003696
45688,63,PR0002633
45689,328,PR0002627
4569,350,PR0023884
45690,875,PR0002626
45691,27,PR0003689
45692,2315,PR0003695
45693,0,PR0003697
45715,264,PR0010286
45716,148,PR0010285
45717,722,PR0010287
45724,1023,PR0010237
45725,1023,PR0010236
45730,1023,PR0010235
45855,23,PR0010249
45856,9,PR0010248
45867,3840,PR0010246
45886,565,PR0010232
45902,126,PR0010239
45946,1023,PR0010231
45947,3840,PR0010225
45948,94,PR0010226
45949,94,PR0010227
45950,66,PR0010228
45951,315,PR0010229
45952,315,PR0010230
45953,60,PR0010224
45975,0,PR0010219
46,565,PR0001363
460,1662,PR0024284
46027,51,PR0010220
46028,100,PR0010223
4607,480,PR0023880
4608,480,PR0023879
461,1288,PR0024283
4610,164,PR0023878
46100,51,PR0010221
46101,112,PR0010284
46102,448,PR0010278
46103,180,PR0010270
46104,116,PR0010271
46105,210,PR0010275
46106,160,PR0010276
46107,210,PR0010279
46108,504,PR0010281
46109,234,PR0010280
4611,624,PR0023876
46110,95,PR0010282
46111,196,PR0010274
46114,10640,PR0010222
4612,4,PR0023877
46120,565,PR0010233
46121,565,PR0010234
46122,1023,PR0010238
46123,94,PR0010245
46124,565,PR0010244
46125,565,PR0010243
46128,565,PR0010251
46129,565,PR0010253
46130,2000,PR0010255
46131,628,PR0010262
46132,2000,PR0010257
46133,628,PR0010256
46134,565,PR0010252
46135,2000,PR0010258
46136,2000,PR0010259
46137,2000,PR0010260
46138,2000,PR0010250
46139,2000,PR0010261
46140,2000,PR0010263
46143,110,PR0010273
46159,276,PR0010269
46160,273,PR0010268
46161,273,PR0010267
46162,273,PR0010266
46163,192,PR0010265
46169,10,PR0010264
46177,216,PR0010298
46178,216,PR0010297
46179,216,PR0010296
4618,11928,PR0023875
46180,216,PR0010295
46182,115,PR0010294
4619,3936,PR0001609
46190,296,PR0010272
46191,129,PR0010277
46193,494,PR0010303
46194,144,PR0010302
46195,300,PR0010300
46196,288,PR0010299
46197,234,PR0010301
46200,270,PR0010305
46205,122,PR0010293
46216,378,PR0010291
46217,665,PR0010290
46218,378,PR0010292
46219,164,PR0010289
4622,548,PR0023874
46220,102,PR0010288
46250,115,PR0010218
46252,95,PR0001823
46253,170,PR0001822
46254,90,PR0001821
46255,140,PR0001889
46256,140,PR0001888
46257,100,PR0001824
46259,8729,PR0001883
46260,35,PR0001820
46261,8729,PR0010313
46262,1899,PR0001819
46263,13345,PR0001899
46264,960,PR0001578
46265,1506,PR0001729
46266,0,PR0001730
46267,534,PR0001732
46268,0,PR0002625
46269,0,PR0002624
46270,26,PR0001882
46271,7,PR0001861
46272,1506,PR0001863
46273,0,PR0001862
46274,26,PR0001860
46275,26,PR0001864
46276,204,PR0001867
46277,204,PR0003706
46278,204,PR0003705
46279,46,PR0003703
46280,46,PR0003704
46281,648,PR0003748
46282,942,PR0003747
46283,291,PR0003735
46284,1015,PR0003691
46285,12,PR0003690
46286,1015,PR0003692
46287,100,PR0003734
46288,100,PR0003733
46289,0,PR0003732
46290,1015,PR0003694
46291,510,PR0003698
46292,1015,PR0003693
46293,2544,PR0003699
46294,3828,PR0003700
46295,882,PR0003702
46296,100,PR0003701
46297,291,PR0003736
46298,291,PR0003738
46299,2496,PR0003739
46300,2496,PR0003740
46301,2496,PR0003727
46302,1860,PR0003881
46303,298,PR0003725
46304,1860,PR0003726
46305,0,PR0003731
46306,1860,PR0003730
46307,1860,PR0003729
46308,2496,PR0003728
46310,882,PR0003708
46311,0,PR0003709
46312,15,PR0003710
46313,15,PR0003711
46314,268,PR0003712
46315,298,PR0003713
46316,298,PR0003714
46317,192,PR0003716
46318,192,PR0003715
46319,96,PR0001742
46320,96,PR0001866
46322,96,PR0001865
46323,2772,PR0001868
46324,2772,PR0001869
46325,696,PR0001871
46326,696,PR0001870
46327,96,PR0001734
46328,2772,PR0001737
46329,36,PR0001923
46330,159597,PR0001811
46331,159597,PR0001810
46332,2772,PR0001809
46333,84,PR0001808
46334,270,PR0001807
46335,100,PR0001806
46336,84,PR0001812
46337,190,PR0001803
46338,37,PR0001804
46339,84,PR0001813
46340,36,PR0001814
46341,138,PR0001815
46342,138,PR0001816
46343,138,PR0001817
46344,228,PR0001901
46345,88,PR0001900
46346,140,PR0002087
46347,3,PR0002012
46348,62,PR0001902
46349,301,PR0001908
4635,125,PR0023873
46350,64,PR0001922
46351,98,PR0001926
46353,44,PR0001993
46354,119,PR0001992
46355,20,PR0001987
46356,114,PR0001988
46357,245,PR0002017
46358,0,PR0001990
46359,108,PR0001991
46360,108,PR0001973
46361,129,PR0001974
46362,18,PR0001975
46363,90,PR0001968
46364,66,PR0001967
46365,132,PR0001969
46366,81,PR0001880
46367,798,PR0002014
46368,798,PR0002015
46369,798,PR0002016
46370,108,PR0002074
46371,320,PR0001971
46372,292,PR0001972
46373,174,PR0001970
46375,235,PR0001996
46376,222,PR0002000
46377,84,PR0002003
46378,160,PR0003978
46379,220,PR0003979
46380,68,PR0004231
46381,13275,PR0004236
46382,312,PR0004261
46383,473,PR0002006
46384,845,PR0002007
46385,39,PR0002008
46386,39,PR0002009
46387,570,PR0002011
46388,255,PR0002010
46389,276,PR0002004
46390,845,PR0002073
46391,276,PR0002005
46392,250,PR0002076
46393,288,PR0001954
46394,240,PR0001955
46395,380,PR0001953
46396,40,PR0001952
