code,node_id_old,node_id_new
PR0020182,34825,18456
PR0020181,34826,18457
PR0020180,34827,18458
PR0020168,34848,18470
PR0020162,34910,18474
PR0020144,35033,18491
PR0020253,35145,18508
PR0020138,35149,18509
PR0020137,35150,18510
PR0020136,35151,18511
PR0020079,35589,18523
PR0020080,35592,18524
PR0000980,35608,18525
PR0020068,35618,18526
PR0002270,35727,18539
PR0002273,35728,18540
PR0015080,35961,18605
PR0003921,35992,18606
PR0015075,36028,18620
PR0002092,36147,18636
PR0002506,36162,18651
PR0002099,36163,18652
PR0002089,36164,18653
PR0002145,36165,18654
PR0003930,36179,18666
PR0003919,36180,18667
PR0003920,36181,18668
PR0011080,36245,18680
PR0011076,36250,18681
PR0011075,36251,18682
PR0011074,36252,18683
PR0011073,36254,18684
PR0011072,36256,18685
PR0020110,36257,18686
PR0002932,36321,18707
PR0010021,36471,18742
PR0002980,36502,18770
PR0002920,36557,18789
PR0010070,36558,18790
PR0002919,36560,18791
PR0010072,36563,18792
PR0010027,36649,18821
PR0010026,36653,18822
PR0010019,36661,18823
PR0010018,36662,18824
PR0010594,37001,18870
PR0003753,37314,18884
PR0003752,37315,18885
PR0003751,37316,18886
PR0003757,37317,18887
PR0003758,37318,18888
PR0003759,37319,18889
PR0003775,37329,18899
PR0003774,37330,18900
PR0003773,37331,18901
PR0003772,37332,18902
PR0003771,37333,18903
PR0003769,37334,18904
PR0003770,37335,18905
PR0003763,37336,18906
PR0003794,37345,18915
PR0003795,37346,18916
PR0003796,37347,18917
PR0003797,37348,18918
PR0003778,37349,18919
PR0003779,37350,18920
PR0003780,37351,18921
PR0003801,37361,18931
PR0003799,37362,18932
PR0003800,37363,18933
PR0003798,37364,18934
PR0003802,37365,18935
PR0003871,37379,18947
PR0003844,37380,18948
PR0003861,37394,18962
PR0003860,37395,18963
PR0003884,37396,18964
PR0003859,37398,18965
PR0003857,37399,18966
PR0003858,37400,18967
PR0003856,37401,18968
PR0003777,37412,18978
PR0003790,37413,18979
PR0003843,37414,18980
PR0003806,37415,18981
PR0010166,37454,18994
PR0010165,37455,18995
PR0010156,37474,18996
PR0010155,37475,18997
PR0010115,37522,19010
PR0010116,37523,19011
PR0010113,37524,19012
PR0010099,37569,19024
PR0010101,37570,19025
PR0010100,37571,19026
PR0010091,37601,19027
PR0010092,37602,19028
PR0010090,37603,19029
PR0010088,37605,19031
PR0010097,37607,19033
PR0010098,37643,19055
PR0010076,37654,19057
PR0010077,37655,19058
PR0002660,37676,19060
PR0002656,37679,19063
PR0002867,37801,19076
PR0002865,37803,19078
PR0002863,37805,19080
PR0002860,37807,19082
PR0002704,37841,19106
PR0002697,37843,19107
PR0002696,37845,19108
PR0002921,37863,19122
PR0002890,37864,19123
PR0002861,37865,19124
PR0002876,37866,19125
PR0002719,37922,19145
PR0011253,38017,19162
PR0011257,38018,19163
PR0011252,38022,19164
PR0011251,38023,19165
PR0011244,38024,19166
PR0011239,38038,19177
PR0011258,38056,19178
PR0011245,38057,19179
PR0011246,38058,19180
PR0011247,38059,19181
PR0015189,38230,19193
PR0011221,38232,19194
PR0015170,38238,19195
PR0001594,38242,19196
PR0011171,38507,19208
PR0011170,38520,19209
PR0011172,38521,19210
PR0004246,38539,19224
PR0004245,38540,19225
PR0004268,38554,19239
PR0004267,38555,19240
PR0004266,38556,19241
PR0004265,38557,19242
PR0004264,38558,19243
PR0011211,38586,19255
PR0011210,38587,19256
PR0011209,38588,19257
PR0011208,38589,19258
PR0004229,38649,19274
PR0004225,38651,19275
PR0004235,38652,19276
PR0004041,38787,19303
PR0004039,38788,19304
PR0004040,38789,19305
PR0004054,38790,19306
PR0004012,38802,19318
PR0004013,38803,19319
PR0004014,38804,19320
PR0004056,38805,19321
PR0004183,38852,19334
PR0004185,38853,19335
PR0004206,38854,19336
PR0004000,38938,19351
PR0004035,38939,19352
PR0004034,38940,19353
PR0004032,38941,19354
PR0004033,38942,19355
PR0003980,38954,19365
PR0004003,38955,19366
PR0004004,38956,19367
PR0004005,38957,19368
PR0004002,38958,19369
PR0004006,38959,19370
PR0004007,38960,19371
PR0011158,39028,19383
PR0011159,39032,19384
PR0004169,39096,19400
PR0004148,39434,19416
PR0004145,39435,19417
PR0004167,39436,19418
PR0004168,39437,19419
PR0004142,39450,19432
PR0004141,39451,19433
PR0004140,39452,19434
PR0004139,39453,19435
PR0004128,39454,19436
PR0004172,39455,19437
PR0004173,39456,19438
PR0004107,39508,19449
PR0004122,39509,19450
PR0004126,39510,19451
PR0004096,39527,19466
PR0004101,39528,19467
PR0004094,39529,19468
PR0004192,39542,19480
PR0004204,39543,19481
PR0004205,39544,19482
PR0004190,39546,19484
PR0004203,39548,19485
PR0004018,39549,19486
PR0004080,39650,19498
PR0004078,39651,19499
PR0004079,39652,19500
PR0004083,39653,19501
PR0004084,39654,19502
PR0004198,39666,19513
PR0004197,39669,19516
PR0004199,39670,19517
PR0015282,39688,19518
PR0001679,39695,19519
PR0001839,39742,19529
PR0003967,39743,19530
PR0003968,39744,19531
PR0003973,39745,19532
PR0003970,39746,19533
PR0001840,39747,19534
PR0004021,39759,19546
PR0004022,39760,19547
PR0003969,39761,19548
PR0015272,39781,19561
PR0015269,39793,19565
PR0015268,39796,19566
PR0001853,39829,19576
PR0001703,39830,19577
PR0001696,39831,19578
PR0003963,39845,19592
PR0001693,39846,19593
PR0001694,39847,19594
PR0001588,39915,19608
PR0001589,39916,19609
PR0001481,39917,19610
PR0015258,39937,19624
PR0015257,39939,19625
PR0015255,39952,19626
PR0015239,40100,19642
PR0015238,40102,19643
PR0015244,40105,19644
PR0001610,40116,19655
PR0001491,40117,19656
PR0001477,40118,19657
PR0001478,40119,19658
PR0001479,40120,19659
PR0001604,40121,19660
PR0001629,40221,19670
PR0015235,40233,19671
PR0015234,40234,19672
PR0015233,40235,19673
PR0001631,40237,19674
PR0001642,40256,19675
PR0001616,40354,19689
PR0001617,40355,19690
PR0001622,40372,19703
PR0001893,40373,19704
PR0001877,40374,19705
PR0001634,40375,19706
PR0001645,40391,19719
PR0001655,40392,19720
PR0001656,40393,19721
PR0015195,40422,19722
PR0015181,40506,19734
PR0015180,40507,19735
PR0015179,40508,19736
PR0001751,40522,19749
PR0001540,40527,19754
PR0001727,40697,19766
PR0002561,40699,19767
PR0002560,40700,19768
PR0002815,40701,19769
PR0001542,40728,19793
PR0002567,40731,19795
PR0002558,40733,19797
PR0003609,40840,19813
PR0003605,40841,19814
PR0003599,40843,19815
PR0001598,40911,19828
PR0001597,40912,19829
PR0004113,40913,19830
PR0015140,40974,19845
PR0015139,40977,19846
PR0015138,40980,19847
PR0015137,40984,19848
PR0015136,40990,19849
PR0015135,40993,19850
PR0001780,41044,19862
PR0001788,41045,19863
PR0015123,41134,19878
PR0001649,41171,19880
PR0001651,41183,19881
PR0001662,41204,19882
PR0001671,41250,19897
PR0001670,41251,19898
PR0001675,41266,19912
PR0001539,41274,19920
PR0001858,41275,19921
PR0001677,41276,19922
PR0001713,41416,19934
PR0001716,41417,19935
PR0001717,41418,19936
PR0001719,41419,19937
PR0001720,41420,19938
PR0001722,41421,19939
PR0001721,41422,19940
PR0001776,41440,19958
PR0001706,41441,19959
PR0015100,41476,19960
PR0015099,41484,19961
PR0002608,41606,19988
PR0002620,41609,19991
PR0002748,41737,20009
PR0002746,41738,20010
PR0002747,41740,20012
PR0002744,41741,20013
PR0002521,41878,20029
PR0015014,41977,20061
PR0015016,41987,20063
PR0015020,41990,20064
PR0002113,42039,20083
PR0015047,42078,20099
PR0003895,42183,20101
PR0002785,42217,20115
PR0002783,42218,20116
PR0002766,42235,20131
PR0011123,42312,20132
PR0011122,42314,20133
PR0011121,42316,20134
PR0011137,42366,20147
PR0011136,42367,20148
PR0011135,42369,20149
PR0011112,42444,20164
PR0001208,42522,20180
PR0001207,42523,20181
PR0001242,42525,20182
PR0001241,42526,20183
PR0001255,42542,20197
PR0003651,42560,20213
PR0003632,42578,20231
PR0003612,42579,20232
PR0003610,42580,20233
PR0001302,42659,20246
PR0001216,42661,20248
PR0001225,42678,20263
PR0001313,42679,20264
PR0020089,42917,20279
PR0020081,42919,20280
PR0020122,43004,20296
PR0020114,43011,20297
PR0020088,43019,20298
PR0011021,43246,20311
PR0011020,43259,20312
PR0002458,43353,20326
PR0002443,43381,20342
PR0002446,43382,20343
PR0002439,43383,20344
PR0002589,43384,20345
PR0002444,43385,20346
PR0002563,43402,20361
PR0002639,43403,20362
PR0002575,43404,20363
PR0002574,43405,20364
PR0002593,43427,20380
PR0002584,43428,20381
PR0010553,43475,20396
PR0020087,43476,20397
PR0001661,43484,20398
PR0011002,43590,20412
PR0011004,43592,20414
PR0010978,43755,20428
PR0010977,43773,20429
PR0010983,43779,20430
PR0010982,43784,20431
PR0010981,43785,20432
PR0010980,43786,20433
PR0001371,43800,20444
PR0001177,43801,20445
PR0001411,43802,20446
PR0002374,43803,20447
PR0001396,43821,20461
PR0001401,43823,20462
PR0001393,43824,20463
PR0010855,43883,20479
PR0010854,43884,20480
PR0010559,43925,20492
PR0010584,43932,20493
PR0010585,43933,20494
PR0010572,43938,20495
PR0010571,43939,20496
PR0010582,44054,20497
PR0010573,44237,20508
PR0010560,44238,20509
PR0010561,44239,20510
PR0010539,44326,20523
PR0010540,44327,20524
PR0010541,44328,20525
PR0002933,36325,18708
PR0010039,36328,18709
PR0002927,36332,18710
PR0002928,36334,18711
PR0002930,36336,18712
PR0010040,36345,18713
PR0010048,36354,18714
PR0010047,36360,18715
PR0002877,36363,18716
PR0002871,36365,18717
PR0023427,8112,12265
PR0023277,9090,12274
PR0022776,12265,12287
PR0024314,365,12236
PR0023498,1906,12241
PR0023497,1911,12242
PR0022259,16151,12352
PR0022236,16355,12355
PR0021977,17425,12362
PR0022002,17728,12367
PR0010536,44710,20571
PR0024281,469,12237
PR0023810,1896,12240
PR0023927,4085,12246
PR0023913,4301,12247
PR0023856,4869,12249
PR0023852,4895,12250
PR0023847,4921,12251
PR0023842,4975,12253
PR0023457,7826,12263
PR0022772,12274,12290
PR0022773,12275,12291
PR0022768,12303,12293
PR0022767,12305,12294
PR0020496,12313,12295
PR0020494,12314,12296
PR0022766,12316,12297
PR0022764,12336,12298
PR0022763,12342,12299
PR0022762,12354,12300
PR0022332,15435,12344
PR0022331,15437,12345
PR0022330,15439,12346
PR0022329,15441,12347
PR0022298,15596,12348
PR0020328,15597,12349
PR0022297,15607,12350
PR0022281,15786,12351
PR0022242,16321,12353
PR0020810,25739,12379
PR0020745,25941,12380
PR0020521,28839,12393
PR0020498,29171,12395
PR0020480,29802,12400
PR0020113,42936,12420
PR0005130,1,12232
PR0023326,8733,12270
PR0023265,9238,12275
PR0024276,557,12238
PR0010491,44852,20574
PR0024156,1782,12239
PR0024146,2109,12243
PR0024077,2959,12244
PR0024066,3001,12245
PR0023910,4317,12248
PR0023843,4958,12252
PR0023802,5161,12254
PR0023801,5162,12255
PR0023881,5313,12256
PR0023609,6633,12259
PR0023207,9663,12281
PR0023210,9665,12282
PR0023209,9669,12283
PR0023206,9673,12284
PR0022889,11349,12285
PR0022769,12287,12292
PR0022750,12431,12301
PR0022697,12750,12303
PR0022696,12751,12304
PR0022695,12752,12305
PR0001364,45245,20602
PR0020510,13190,12313
PR0022645,13191,12314
PR0020531,13987,12326
PR0020529,13988,12327
PR0020528,13989,12328
PR0020527,13990,12329
PR0020526,13991,12330
PR0022571,14004,12331
PR0022570,14006,12332
PR0020455,15080,12339
PR0022339,15389,12340
PR0022338,15393,12341
PR0022598,17399,12359
PR0021695,17409,12360
PR0021738,19323,12369
PR0021735,19340,12370
PR0021697,19477,12371
PR0021599,19818,12372
PR0021544,20039,12373
PR0020539,28651,12382
PR0020538,28653,12383
PR0020537,28660,12384
PR0020536,28663,12385
PR0020535,28666,12386
PR0020534,28668,12387
PR0020533,28672,12388
PR0020532,28674,12389
PR0020530,28678,12390
PR0001376,45246,20603
PR0001378,45247,20604
PR0010316,45472,20605
PR0024308,392,13079
PR0024280,491,13108
PR0030334,536,13112
PR0024277,550,13114
PR0021082,625,13116
PR0002752,643,13118
PR0024263,674,13120
PR0024261,679,13122
PR0024229,1035,13153
PR0024228,1036,13154
PR0030358,2491,13353
PR0024113,2567,13364
PR0024087,2839,13414
PR0024086,2840,13415
PR0024072,2979,13425
PR0024062,3062,13434
PR0024032,3249,13459
PR0023898,4494,13623
PR0023890,4544,13632
PR0023873,4635,13644
PR0023870,4708,13648
PR0030333,4736,13652
PR0001890,4785,13654
PR0023859,4825,13660
PR0005097,4881,13666
PR0023850,4913,13669
PR0023808,5144,13712
PR0023804,5153,13716
PR0023799,5178,13719
PR0001351,5200,13724
PR0023793,5227,13725
PR0023792,5240,13729
PR0023790,5242,13730
PR0023778,5361,13740
PR0022299,5435,13752
PR0023505,7429,14077
PR0023502,7475,14080
PR0023501,7477,14081
PR0002847,8784,14274
PR0030260,9014,14339
PR0030259,9015,14340
PR0023284,9068,14341
PR0023281,9074,14344
PR0023280,9076,14345
PR0005482,9456,14387
PR0023252,9506,14389
PR0023250,9511,14391
PR0023249,9514,14392
PR0023234,9563,14403
PR0023231,9567,14404
PR0023230,9570,14406
PR0023221,9595,14411
PR0023183,9758,14442
PR0023178,9768,14447
PR0023177,9773,14448
PR0023067,10392,14552
PR0023064,10404,14554
PR0023027,10549,14592
PR0023018,10577,14601
PR0023004,10629,14615
PR0022955,10867,14654
PR0022937,10952,14670
PR0022923,11024,14685
PR0001151,11383,14711
PR0022879,11393,14716
PR0022880,11394,14717
PR0001155,11417,14720
PR0022875,11423,14723
PR0022840,11885,14757
PR0022729,12571,14854
PR0022727,12573,14855
PR0022723,12632,14860
PR0022716,12658,14868
PR0022714,12672,14871
PR0022711,12709,14872
PR0022708,12717,14875
PR0022707,12719,14876
PR0030241,12862,14897
PR0022684,12873,14899
PR0022669,12968,14913
PR0022664,13112,14917
PR0022662,13116,14919
PR0022661,13118,14920
PR0022593,13685,14961
PR0022587,13710,14968
PR0022585,13711,14969
PR0022488,14427,15020
PR0022486,14434,15021
PR0010055,14765,15050
PR0022457,14768,15052
PR0010056,14770,15053
PR0022429,14909,15079
PR0022418,14969,15086
PR0022413,14987,15087
PR0024310,388,13077
PR0024211,1265,13178
PR0030125,2035,13320
PR0030121,2038,13323
PR0024061,3065,13435
PR0024024,3348,13470
PR0023513,7360,14073
PR0030063,9356,14373
PR0023258,9395,14377
PR0023059,10426,14560
PR0023038,10512,14581
PR0022952,10877,14657
PR0022949,10884,14661
PR0005027,12595,14665
PR0022941,10937,14666
PR0022659,13122,14922
PR0022656,13128,14925
PR0022631,13425,14938
PR0022589,13698,14965
PR0022462,14654,15038
PR0030231,14723,15046
PR0022455,14776,15055
PR0022410,14995,15089
PR0022181,16683,15297
PR0022180,16686,15298
PR0030220,16742,15306
PR0000249,17531,15412
PR0002665,17560,15418
PR0030079,17917,15517
PR0021975,17969,15530
PR0021969,18015,15535
PR0021929,18411,15569
PR0021207,23511,16093
PR0021197,23533,16103
PR0021196,23534,16104
PR0021170,23686,16128
PR0020478,23753,16135
PR0021161,23780,16137
PR0021078,24169,16160
PR0005331,24405,16194
PR0005026,24620,16260
PR0010304,24999,16380
PR0020815,25534,16459
PR0005603,25593,16465
PR0002175,25604,16466
PR0020735,26022,16546
PR0021313,26039,16556
PR0021312,26041,16557
PR0004904,26135,16585
PR0004909,26139,16587
PR0002303,26786,17088
PR0002299,26793,17090
PR0002301,26795,17092
PR0020664,28039,17456
PR0005096,28212,17498
PR0005072,28273,17521
PR0005060,28299,17533
PR0005634,28305,17537
PR0005056,28310,17539
PR0000517,28431,17561
PR0000975,45263,20618
PR0005221,28571,17599
PR0005219,28575,17601
PR0005196,28632,17626
PR0005195,28634,17627
PR0005194,28636,17628
PR0003015,29096,17685
PR0005590,29133,17692
PR0003025,29135,17694
PR0020676,29222,17696
PR0000246,29881,17722
PR0050013,34083,18197
PR0000525,34193,18289
PR0023833,34334,18355
PR0005244,34357,18362
PR0020191,34752,18447
PR0020260,35128,18497
PR0002254,35918,18588
PR0002235,35922,18591
PR0010169,37495,19005
PR0001790,41240,19888
PR0001664,41255,19901
PR0015007,41766,20020
PR0015046,42079,20100
PR0003675,42515,20173
PR0003654,42559,20212
PR0003652,42562,20215
PR0001252,42660,20247
PR0002530,43393,20354
PR0001384,43814,20456
PR0001572,45686,20756
PR0003694,46290,20882
PR0002012,46347,20936
PR0001916,46460,21042
PR0003813,46472,21054
PR0002462,48357,21470
PR0010915,49222,21637
PR0010912,49229,21641
PR0000220,51203,21979
PR0000447,51208,21983
PR0000553,51214,21989
PR0003246,52197,22141
PR0003244,52199,22143
PR0003242,52201,22145
PR0003241,52202,22146
PR0003240,52203,22147
PR0003239,52204,22148
PR0023711,5806,13816
PR0023712,5807,13817
PR0023710,5809,13818
PR0023709,5811,13819
PR0023708,5813,13820
PR0023707,5815,13821
PR0020654,27750,17424
PR0010179,2823,13412
PR0020715,26825,17107
PR0020713,26827,17109
PR0020712,26828,17110
PR0020711,26830,17111
PR0020708,26836,17114
PR0020703,26845,17119
PR0005112,28409,17555
PR0000513,28415,17557
PR0020517,28867,17638
PR0003042,29076,17680
PR0030019,29087,17683
PR0030018,29090,17684
PR0010123,30477,17793
PR0020255,35143,18506
PR0002874,36381,18724
PR0002881,36383,18725
PR0010020,36468,18739
PR0002931,36486,18756
PR0002945,36488,18758
PR0002950,36492,18761
PR0002925,36493,18762
PR0002875,36496,18764
PR0002885,36497,18765
PR0010037,36513,18774
PR0003318,36517,18776
PR0002948,36522,18778
PR0010084,37628,19040
PR0010082,37630,19042
PR0010081,37631,19043
PR0010080,37632,19044
PR0002968,37635,19047
PR0002967,37637,19049
PR0002970,37638,19050
PR0002965,37639,19051
PR0002859,37808,19083
PR0002858,37809,19084
PR0002851,37811,19086
PR0002850,37812,19087
PR0002848,37813,19088
PR0002705,37831,19100
PR0002706,37833,19101
PR0002711,37835,19102
PR0002703,37836,19103
PR0002709,37911,19134
PR0002710,37912,19135
PR0002808,40708,19775
PR0002806,40711,19777
PR0002605,40717,19782
PR0002606,40718,19783
PR0002762,40719,19784
PR0002813,40720,19785
PR0002811,40722,19787
PR0001663,41164,19879
PR0001709,41269,19915
PR0001710,41270,19916
PR0001723,41271,19917
PR0001725,41272,19918
PR0001724,41273,19919
PR0015119,41293,19926
PR0001857,41425,19943
PR0001772,41427,19945
PR0015086,41572,19969
PR0001778,41592,19975
PR0001761,41593,19976
PR0001543,41597,19979
PR0002552,41602,19984
PR0001898,41603,19985
PR0001897,41604,19986
PR0001896,41605,19987
PR0002745,41739,20011
PR0002742,41742,20014
PR0002739,41743,20015
PR0015021,41950,20059
PR0015015,41983,20062
PR0015019,42009,20067
PR0002792,42024,20071
PR0002796,42025,20072
PR0002114,42034,20079
PR0003551,48607,21551
PR0009987,34345,24085
PR0009191,34354,24090
PR0022754,12396,14829
PR0022752,12404,14832
PR0003206,28956,17650
PR0020507,28991,17658
PR0030020,28994,17659
PR0000976,45264,20619
PR0009115,34281,24078
PR0009190,34351,24088
PR0005191,45265,20620
PR0005190,45266,20621
PR0001432,45280,20632
PR0001416,45281,20633
PR0001415,45282,20634
PR0001414,45283,20635
PR0004415,27652,17353
